,Unnamed: 0,Unnamed: 0.1,MICHELLE WU,PAT PAYASO,MICHAEL F FLAHERTY,AYANNA S PRESSLEY,DOMINGOS DAROSA,ALTHEA GARRISON,ANNISSA E GEORGE,WILLIAM A KING,ALL OTHERS,VOTES CAST,BLANKS,BALLOTS CAST,Ward_Precinct,Registered Voters,Turnout,Unnamed: 0.1.1,Precinct,Total,White,Black or African American,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Some Other Race,Two or More Races,Total.1,White (alone),Black or African American (alone),Hispanic or Latino (alone),American Indian and Alaska Native (alone),Asian (alone),Native Hawaiian and Other Pacific Islander (alone),Some Other Race/Ethnicity (alone),Two or More Races/Ethnicities  (alone),Black Percentage,Native American Percentage,Asian Percentage,Native Hawaiian/Pacific Islander Percentage,Other Race Percentage,Two or more races Percentage,Hispanic Percentage,White Percentage,Hispanic & Black Percentage,Black plurality (Y/N),Pressley percentage,Wu Percentage,Flaherty Percentage,Annissa Percentage,Latino plurality (Y/N),White plurality (Y/N),Asian plurality (Y/N)
191,191,191,161,13,132,138,45,53,79,43,3,667,685,338,1823,1386,0.243867243867244,192,1823,1195,255,743,6,11,0,148,32,1195,165,696,305,0,11,0,8,10,62.1757322175732,0.502092050209205,0.920502092050209,0,12.3849372384937,2.67782426778243,25.5230125523013,21.3389121338912,87.6987447698745,Y,20.6896551724138,24.1379310344828,19.7901049475262,11.8440779610195,N,N,N
192,192,192,409,22,138,364,76,87,327,30,5,1458,494,488,1901,1344,0.363095238095238,193,1901,1990,1588,118,17,69,0,112,86,1990,1438,104,327,4,67,0,10,40,5.92964824120603,0.85427135678392,3.46733668341709,0,5.62814070351759,4.321608040201,16.4321608040201,79.7989949748744,22.3618090452261,N,24.9657064471879,28.0521262002744,9.46502057613169,22.4279835390947,N,Y,N
193,193,193,478,32,312,415,69,102,371,55,6,1840,760,650,1902,1529,0.425114453891432,194,1902,1878,1545,87,7,177,0,15,47,1878,1497,83,82,6,175,0,0,35,4.63258785942492,0.372736954206603,9.42492012779553,0,0.798722044728434,2.50266240681576,4.36634717784878,82.2683706070288,8.9989350372737,N,22.554347826087,25.9782608695652,16.9565217391304,20.1630434782609,N,Y,N
194,194,194,378,19,164,329,50,84,281,27,3,1335,409,436,1903,1071,0.407096171802054,195,1903,1308,1121,61,4,65,3,19,35,1308,1080,59,66,0,64,3,6,30,4.66360856269113,0.305810397553517,4.96941896024465,0.229357798165138,1.4525993883792,2.67584097859327,5.04587155963303,85.7033639143731,9.70948012232416,N,24.6441947565543,28.314606741573,12.2846441947566,21.0486891385768,N,Y,N
195,195,195,520,29,195,487,84,137,365,29,5,1851,685,634,1904,1537,0.41249186727391,196,1904,1234,1038,61,3,41,0,48,43,1234,980,57,114,2,41,0,5,35,4.94327390599676,0.243111831442464,3.322528363047,0,3.88978930307942,3.48460291734198,9.23824959481361,84.1166936790924,14.1815235008104,N,26.3101026472177,28.0929227444624,10.5348460291734,19.7190707725554,N,Y,N
196,196,196,408,19,176,377,55,104,292,28,7,1466,634,525,1905,1306,0.401990811638591,197,1905,1582,1239,158,8,70,0,71,36,1582,1125,143,209,5,70,0,8,22,9.98735777496839,0.505689001264223,4.42477876106195,0,4.48798988621998,2.275600505689,13.2111251580278,78.3185840707965,23.1984829329962,N,25.7162346521146,27.8308321964529,12.0054570259209,19.9181446111869,N,Y,N
197,197,197,623,43,257,566,99,152,424,52,5,2221,747,742,1906,1736,0.42741935483871,198,1906,1665,1390,123,8,69,0,33,42,1665,1319,110,125,6,69,0,6,30,7.38738738738739,0.48048048048048,4.14414414414414,0,1.98198198198198,2.52252252252252,7.50750750750751,83.4834834834835,14.8948948948949,N,25.4840162089149,28.0504277352544,11.5713642503377,19.0904997748762,N,Y,N
198,198,198,452,23,210,430,76,115,362,36,8,1712,596,577,1907,1735,0.332564841498559,199,1907,1717,1105,211,8,136,0,184,73,1717,941,198,388,2,136,0,11,41,12.2888759464182,0.46592894583576,7.92079207920792,0,10.7163657542225,4.25160163075131,22.5975538730344,64.3564356435644,34.8864298194525,N,25.1168224299065,26.4018691588785,12.2663551401869,21.1448598130841,N,Y,N
199,199,199,289,16,112,263,27,63,225,14,2,1011,321,333,1908,843,0.395017793594306,200,1908,843,754,27,1,28,0,12,21,843,728,27,38,1,28,0,4,17,3.20284697508897,0.118623962040332,3.3214709371293,0,1.42348754448399,2.49110320284698,4.50771055753262,89.4424673784104,7.71055753262159,N,26.0138476755688,28.5855588526212,11.0781404549951,22.2551928783383,N,Y,N
200,200,200,241,18,100,239,25,66,209,13,6,917,323,310,1909,830,0.373493975903614,201,1909,844,707,40,1,66,0,11,19,844,661,39,60,0,66,0,3,15,4.739336492891,0.118483412322275,7.81990521327014,0,1.30331753554502,2.25118483412322,7.10900473933649,83.7677725118483,11.8483412322275,N,26.0632497273719,26.2813522355507,10.9051254089422,22.7917121046892,N,Y,N
201,201,201,467,26,271,366,51,85,299,53,5,1623,777,600,1910,1698,0.353356890459364,202,1910,1817,1097,474,6,36,3,142,59,1817,928,425,394,4,35,3,6,22,26.0869565217391,0.330214639515685,1.98128783709411,0.165107319757843,7.81507980187122,3.24711062190424,21.68409466153,60.3742432581178,47.7710511832691,N,22.550831792976,28.7738755391251,16.6974738139248,18.422674060382,N,Y,N
202,202,202,258,16,149,196,54,61,148,35,6,923,633,389,1911,1624,0.239532019704433,203,1911,1386,469,390,7,73,0,364,83,1386,232,342,694,2,73,0,7,36,28.1385281385281,0.505050505050505,5.26695526695527,0,26.2626262626263,5.98845598845599,50.0721500721501,33.8383838383838,78.2106782106782,N,21.2351029252438,27.9523293607801,16.1430119176598,16.0346695557963,Y,N,N
203,203,203,328,26,233,309,44,79,273,37,0,1329,535,466,1912,1186,0.3929173693086,204,1912,1133,750,237,7,19,1,74,45,1133,656,220,212,5,18,1,1,20,20.9179170344219,0.617828773168579,1.67696381288614,0.088261253309797,6.53133274492498,3.97175639894086,18.711385701677,66.1959399823478,39.6293027360989,N,23.2505643340858,24.6802106847254,17.5319789315275,20.5417607223476,N,Y,N
204,204,204,228,16,131,182,27,49,153,24,2,812,504,329,1913,1102,0.298548094373866,205,1913,1850,792,581,10,42,5,321,99,1850,516,516,732,2,42,4,9,29,31.4054054054054,0.540540540540541,2.27027027027027,0.27027027027027,17.3513513513514,5.35135135135135,39.5675675675676,42.8108108108108,70.972972972973,N,22.4137931034483,28.0788177339901,16.1330049261084,18.8423645320197,N,Y,N
205,205,205,391,32,283,311,38,68,287,33,8,1451,761,553,2001,1524,0.362860892388451,206,2001,1872,1672,79,4,55,0,44,18,1872,1603,71,115,1,54,0,13,15,4.22008547008547,0.213675213675214,2.93803418803419,0,2.35042735042735,0.961538461538462,6.14316239316239,89.3162393162393,10.3632478632479,N,21.433494141971,26.946933149552,19.5037904893177,19.7794624396968,N,Y,N
206,206,206,441,29,277,345,57,74,319,32,4,1578,686,566,2002,1626,0.348093480934809,207,2002,1786,1285,248,9,67,0,120,57,1786,1129,218,333,3,66,0,7,30,13.8857782754759,0.503919372900336,3.75139977603583,0,6.71892497200448,3.19148936170213,18.6450167973124,71.9484882418813,32.5307950727884,N,21.8631178707224,27.9467680608365,17.553865652725,20.2154626108999,N,Y,N
207,207,207,301,38,305,206,42,60,207,39,9,1207,793,500,2003,1674,0.29868578255675,208,2003,1967,1118,543,4,121,0,133,48,1967,1001,508,298,4,121,0,7,28,27.6054905948144,0.203355363497712,6.1514997458058,0,6.76156583629893,2.44026436197255,15.1499745805796,56.8378240976106,42.755465175394,N,17.0671085335543,24.9378624689312,25.2692626346313,17.1499585749793,N,Y,N
208,208,208,459,26,230,356,36,78,344,37,2,1568,616,546,2004,1208,0.451986754966887,209,2004,1132,972,74,0,21,0,42,23,1132,941,69,85,0,21,0,3,13,6.53710247349823,0,1.85512367491166,0,3.71024734982332,2.03180212014134,7.50883392226149,85.8657243816254,14.0459363957597,N,22.7040816326531,29.2729591836735,14.6683673469388,21.9387755102041,N,Y,N
209,209,209,354,32,367,244,43,60,254,42,10,1406,942,587,2005,1576,0.37246192893401,210,2005,2961,2444,180,6,183,1,106,41,2961,2324,161,245,4,183,1,10,33,6.0790273556231,0.202634245187437,6.18034447821682,0.0337723741979061,3.57987166497805,1.38466734211415,8.274231678487,82.5396825396825,14.3532590341101,N,17.3541963015647,25.1778093883357,26.1024182076814,18.0654338549075,N,Y,N
210,210,210,455,38,428,367,40,100,393,44,12,1877,791,667,2006,1663,0.401082381238725,211,2006,1978,1797,67,8,64,1,17,24,1978,1735,67,82,7,63,1,3,20,3.38725985844287,0.404448938321537,3.2355915065723,0.0505561172901921,0.859453993933266,1.21334681496461,4.14560161779575,90.8493427704752,7.53286147623863,N,19.5524773574854,24.2408098028769,22.8023441662227,20.9376664890783,N,Y,N
211,211,211,303,27,241,231,34,57,254,33,10,1190,502,423,2007,1001,0.422577422577423,212,2007,1072,977,41,4,28,0,13,9,1072,933,37,62,4,28,0,2,6,3.82462686567164,0.373134328358209,2.61194029850746,0,1.21268656716418,0.83955223880597,5.78358208955224,91.1380597014925,9.60820895522388,N,19.4117647058824,25.4621848739496,20.2521008403361,21.344537815126,N,Y,N
212,212,212,323,30,219,253,28,67,224,27,4,1175,505,420,2008,1200,0.35,213,2008,1391,1117,113,8,45,0,70,38,1391,1056,102,162,1,45,0,2,23,8.12365204888569,0.575125808770669,3.23508267433501,0,5.03235082674335,2.73184759166068,11.646297627606,80.3019410496046,19.7699496764917,N,21.531914893617,27.4893617021277,18.6382978723404,19.063829787234,N,Y,N
213,213,213,361,32,255,279,34,62,277,49,12,1361,503,466,2009,1332,0.34984984984985,214,2009,1481,1136,188,1,14,0,109,33,1481,1027,176,243,0,14,0,7,14,12.694125590817,0.0675219446320054,0.945307224848076,0,7.35989196488859,2.22822417285618,16.4078325455773,76.7049291019581,29.1019581363943,N,20.4996326230713,26.5246142542248,18.7362233651727,20.3526818515797,N,Y,N
214,214,214,495,26,447,388,45,84,490,45,7,2027,809,709,2010,1914,0.37042842215256,215,2010,1488,1248,71,0,95,1,53,20,1488,1191,60,122,0,94,1,8,12,4.77150537634409,0,6.38440860215054,0.0672043010752688,3.56182795698925,1.34408602150538,8.1989247311828,83.8709677419355,12.9704301075269,N,19.1415885545141,24.4203256043414,22.0522940305871,24.173655648742,N,Y,N
215,215,215,250,20,203,207,24,51,200,19,3,977,371,337,2011,775,0.434838709677419,216,2011,816,732,22,0,40,1,7,14,816,708,18,35,0,40,1,1,13,2.69607843137255,0,4.90196078431373,0.122549019607843,0.857843137254902,1.7156862745098,4.28921568627451,89.7058823529412,6.98529411764706,N,21.1873080859775,25.5885363357216,20.7778915046059,20.4708290685773,N,Y,N
216,216,216,299,28,275,224,30,48,234,35,7,1180,528,427,2012,1057,0.403973509933775,217,2012,1044,989,15,0,30,0,5,5,1044,974,14,23,0,30,0,0,3,1.4367816091954,0,2.8735632183908,0,0.478927203065134,0.478927203065134,2.20306513409962,94.7318007662835,3.63984674329502,N,18.9830508474576,25.3389830508475,23.3050847457627,19.8305084745763,N,Y,N
217,217,217,271,19,237,183,20,46,221,18,10,1025,475,375,2013,966,0.388198757763975,218,2013,952,858,19,0,56,1,12,6,952,842,19,29,0,56,1,3,2,1.99579831932773,0,5.88235294117647,0.105042016806723,1.26050420168067,0.630252100840336,3.04621848739496,90.1260504201681,5.04201680672269,N,17.8536585365854,26.4390243902439,23.1219512195122,21.5609756097561,N,Y,N
218,218,218,291,30,248,216,18,44,279,29,7,1162,542,426,2014,933,0.456591639871383,219,2014,915,845,18,1,36,0,6,9,915,828,13,28,1,36,0,1,8,1.9672131147541,0.109289617486339,3.9344262295082,0,0.655737704918033,0.983606557377049,3.06010928961749,92.3497267759563,5.02732240437158,N,18.5886402753873,25.0430292598967,21.342512908778,24.0103270223752,N,Y,N
219,219,219,379,37,412,248,52,90,251,56,2,1527,885,603,2015,1846,0.326652221018418,220,2015,2041,1593,160,7,186,0,69,26,2041,1525,140,154,4,185,0,8,25,7.83929446349828,0.34296913277805,9.11317981381676,0,3.38069573738364,1.27388535031847,7.5453209211171,78.0499755022048,15.3846153846154,N,16.2409954158481,24.8199083169614,26.981008513425,16.437459070072,N,Y,N
220,220,220,368,36,422,247,39,66,289,46,12,1525,943,617,2016,1848,0.333874458874459,221,2016,2031,1704,87,2,164,2,45,27,2031,1640,79,126,0,164,1,8,13,4.28360413589365,0.0984736582964057,8.07483998030527,0.0984736582964057,2.21565731166913,1.32939438700148,6.20384047267356,83.8995568685377,10.4874446085672,N,16.1967213114754,24.1311475409836,27.672131147541,18.9508196721311,N,Y,N
221,221,221,459,36,439,348,56,76,396,49,11,1870,942,703,2017,1966,0.357578840284842,222,2017,1926,1763,55,1,84,0,6,17,1926,1708,52,70,0,84,0,0,12,2.85565939771547,0.0519210799584631,4.3613707165109,0,0.311526479750779,0.882658359293873,3.63447559709242,91.5368639667705,6.49013499480789,N,18.6096256684492,24.5454545454546,23.475935828877,21.1764705882353,N,Y,N
222,222,222,263,27,222,201,25,60,226,31,0,1055,445,375,2018,998,0.375751503006012,223,2018,1041,908,48,7,59,0,8,11,1041,880,45,45,2,59,0,5,5,4.61095100864553,0.672430355427474,5.66762728146013,0,0.768491834774256,1.0566762728146,4.32276657060519,87.223823246878,8.93371757925072,N,19.0521327014218,24.9289099526066,21.042654028436,21.4218009478673,N,Y,N
223,223,223,282,17,264,198,22,57,262,19,7,1128,500,407,2019,996,0.40863453815261,224,2019,1038,961,11,0,56,0,4,6,1038,927,10,41,0,56,0,2,2,1.0597302504817,0,5.39499036608863,0,0.385356454720617,0.578034682080925,3.94990366088632,92.5818882466281,5.00963391136801,N,17.5531914893617,25,23.4042553191489,23.2269503546099,N,Y,N
224,224,224,353,36,322,256,40,66,318,37,12,1440,780,555,2020,1777,0.312324141812043,225,2020,2367,1882,102,1,283,0,50,49,2367,1796,97,135,1,283,0,15,40,4.30925221799747,0.042247570764681,11.9560625264047,0,2.11237853823405,2.07013096746937,5.70342205323194,79.5099281791297,10.0126742712294,N,17.7777777777778,24.5138888888889,22.3611111111111,22.0833333333333,N,Y,N
225,225,225,189,14,123,158,27,56,137,19,5,728,228,239,2101,1774,0.134723788049605,226,2101,3936,2804,140,8,776,5,78,125,3936,2608,132,298,7,773,3,14,101,3.55691056910569,0.203252032520325,19.7154471544715,0.127032520325203,1.98170731707317,3.17581300813008,7.57113821138211,71.239837398374,11.1280487804878,N,21.7032967032967,25.9615384615385,16.8956043956044,18.8186813186813,N,Y,N
226,226,226,40,6,24,28,7,13,28,4,1,151,45,49,2102,1143,0.0428696412948381,227,2102,6796,4675,223,3,1512,0,115,268,6796,4319,204,525,2,1500,0,20,226,3.28134196586227,0.0441436138905238,22.248381400824,0,1.69217186580341,3.94349617422013,7.72513243084167,68.7904649793996,11.0064743967039,N,18.5430463576159,26.4900662251656,15.8940397350993,18.5430463576159,N,Y,N
227,227,227,103,11,55,88,24,34,75,16,3,409,131,135,2103,1356,0.0995575221238938,228,2103,3700,2379,137,6,956,1,101,120,3700,2212,127,256,5,946,1,46,107,3.7027027027027,0.162162162162162,25.8378378378378,0.027027027027027,2.72972972972973,3.24324324324324,6.91891891891892,64.2972972972973,10.6216216216216,N,21.5158924205379,25.1833740831296,13.4474327628362,18.3374083129584,N,Y,N
228,228,228,96,15,43,75,27,19,71,10,3,359,177,134,2104,1044,0.128352490421456,229,2104,2966,1914,77,2,596,1,240,136,2966,1775,76,326,1,594,1,101,92,2.59608900876602,0.0674308833445718,20.0944032366824,0.0337154416722859,8.09170600134862,4.58530006743088,10.9912339851652,64.5313553607552,13.5873229939312,N,20.891364902507,26.7409470752089,11.9777158774373,19.7771587743733,N,Y,N
229,229,229,199,16,86,150,39,68,137,22,2,719,253,243,2105,1585,0.153312302839117,230,2105,2668,1915,106,2,511,3,64,67,2668,1792,98,184,0,507,2,29,56,3.97301349325337,0.0749625187406297,19.1529235382309,0.112443778110944,2.39880059970015,2.51124437781109,6.89655172413793,71.7766116941529,10.8695652173913,N,20.8623087621697,27.6773296244784,11.9610570236439,19.0542420027816,N,Y,N
230,230,230,214,15,139,156,28,56,167,33,4,812,324,284,2106,1101,0.25794732061762,231,2106,2860,2162,94,5,405,3,108,83,2860,2024,89,216,2,404,3,51,71,3.28671328671329,0.174825174825175,14.1608391608392,0.104895104895105,3.77622377622378,2.9020979020979,7.55244755244755,75.5944055944056,10.8391608391608,N,19.2118226600985,26.3546798029557,17.1182266009852,20.5665024630542,N,Y,N
231,231,231,188,30,105,132,50,64,149,23,4,745,267,253,2107,1491,0.169684775318578,232,2107,1555,1017,152,5,207,3,107,64,1555,858,131,290,2,206,3,16,49,9.77491961414791,0.321543408360129,13.3118971061093,0.192926045016077,6.88102893890675,4.11575562700965,18.6495176848875,65.4019292604502,28.4244372990354,N,17.7181208053691,25.2348993288591,14.0939597315436,20,N,Y,N
232,232,232,214,27,90,168,53,69,145,27,2,795,249,261,2108,1759,0.14837976122797,233,2108,2811,2080,124,6,433,1,104,63,2811,1981,118,196,2,432,1,31,50,4.41124155104945,0.213447171824973,15.4037709000356,0.0355745286374956,3.69975097829954,2.24119530416222,6.97260761294913,73.9950195659907,11.3838491639986,N,21.1320754716981,26.9182389937107,11.3207547169811,18.2389937106918,N,Y,N
233,233,233,198,24,123,159,46,59,135,33,1,778,278,264,2109,1772,0.148984198645598,234,2109,2881,1824,255,11,555,1,140,95,2881,1691,230,304,4,553,1,24,74,8.85109337035751,0.381811870878167,19.2641443943075,0.0347101700798334,4.85942381117667,3.29746615758417,10.5518917042693,63.3113502256161,19.4029850746269,N,20.4370179948586,25.4498714652956,15.8097686375321,17.3521850899743,N,Y,N
234,234,234,212,20,139,146,39,69,132,35,5,797,479,319,2110,1487,0.214525891055817,235,2110,2112,1504,152,2,313,1,74,66,2112,1399,134,214,1,311,1,7,45,7.1969696969697,0.0946969696969697,14.8200757575758,0.0473484848484848,3.50378787878788,3.125,10.1325757575758,71.2121212121212,17.3295454545455,N,18.3186951066499,26.5997490589711,17.4404015056462,16.5621079046424,N,Y,N
235,235,235,205,35,134,163,35,70,161,30,1,834,358,298,2111,1715,0.173760932944606,236,2111,2664,1982,82,4,465,0,67,64,2664,1890,76,161,2,465,0,18,52,3.07807807807808,0.15015015015015,17.4549549549549,0,2.51501501501502,2.4024024024024,6.04354354354354,74.3993993993994,9.12162162162162,N,19.5443645083933,24.5803357314149,16.0671462829736,19.3045563549161,N,Y,N
236,236,236,219,19,147,174,43,86,146,37,3,874,590,366,2112,1650,0.221818181818182,237,2112,2414,2051,85,2,198,2,36,40,2414,1972,76,126,1,196,2,8,33,3.52112676056338,0.0828500414250207,8.20215410107705,0.0828500414250207,1.49130074565037,1.65700082850041,5.2195526097763,84.9627174813587,8.74067937033968,N,19.908466819222,25.0572082379863,16.8192219679634,16.7048054919909,N,Y,N
237,237,237,403,47,318,285,54,111,255,36,8,1517,631,537,2113,2040,0.263235294117647,238,2113,2772,2133,52,1,502,1,39,44,2772,2088,48,76,0,502,1,17,40,1.87590187590188,0.0360750360750361,18.1096681096681,0.0360750360750361,1.40692640692641,1.58730158730159,2.74170274170274,76.9480519480519,4.61760461760462,N,18.7870797626895,26.5655899802241,20.9624258404746,16.8094924192485,N,Y,N
238,238,238,127,14,75,107,26,51,105,12,4,521,107,157,2114,996,0.157630522088353,239,2114,1528,1253,44,2,175,0,20,34,1528,1197,42,83,2,175,0,2,27,2.87958115183246,0.130890052356021,11.4528795811518,0,1.30890052356021,2.22513089005236,5.43193717277487,82.0026178010471,8.31151832460733,N,20.5374280230326,24.3761996161228,14.3953934740883,20.1535508637236,N,Y,N
239,239,239,173,22,90,137,36,60,126,15,2,661,191,213,2115,1235,0.17246963562753,240,2115,1905,1545,54,6,236,2,32,30,1905,1488,53,87,4,235,2,11,25,2.83464566929134,0.31496062992126,12.3884514435696,0.10498687664042,1.67979002624672,1.5748031496063,4.56692913385827,81.1023622047244,7.40157480314961,N,20.7261724659607,26.1724659606657,13.6157337367625,19.0620272314675,N,Y,N
240,240,240,241,26,173,211,37,72,158,36,1,955,353,327,2116,1553,0.210560206052801,241,2116,5369,4299,265,4,567,0,88,146,5369,4024,248,393,4,564,0,11,125,4.93574222387782,0.0745017694170236,10.5606258148631,0,1.63903892717452,2.71931458372136,7.31979884522257,80.0707766809462,12.2555410691004,N,22.0942408376963,25.2356020942408,18.1151832460733,16.5445026178011,N,Y,N
241,241,241,286,26,191,212,59,73,225,32,4,1108,608,429,2201,1923,0.223088923556942,242,2201,5112,3220,357,17,1026,1,278,213,5112,2804,315,712,8,1022,1,68,182,6.98356807511737,0.332550860719875,20.0704225352113,0.0195618153364632,5.43818466353678,4.16666666666667,13.9280125195618,62.9890453834116,20.9115805946792,N,19.1335740072202,25.8122743682311,17.2382671480144,20.3068592057762,N,Y,N
242,242,242,327,40,205,242,68,94,232,50,12,1270,782,513,2202,2322,0.22093023255814,243,2202,2937,1933,163,8,404,2,315,112,2937,1738,146,480,3,401,2,98,69,5.54988083077971,0.272386789240722,13.7555328566564,0.0680966973101804,10.7252298263534,3.81341504937011,16.3432073544433,65.8154579502894,21.893088185223,N,19.0551181102362,25.748031496063,16.1417322834646,18.2677165354331,N,Y,N
243,243,243,293,41,205,211,53,95,179,46,6,1129,587,429,2203,1891,0.226864093072449,244,2203,2369,1875,78,3,306,0,73,34,2369,1787,70,157,3,305,0,21,26,3.29252849303504,0.126635711270578,12.916842549599,0,3.08146897425074,1.43520472773322,6.62726888982693,79.1473195441114,9.91979738286197,N,18.6891054030115,25.9521700620018,18.1576616474756,15.8547387068202,N,Y,N
244,244,244,246,40,167,182,37,66,169,31,6,944,444,347,2204,1232,0.281655844155844,245,2204,1406,1133,57,0,154,0,42,20,1406,1085,55,87,0,151,0,10,18,4.05405405405405,0,10.9530583214794,0,2.98719772403983,1.42247510668563,6.1877667140825,80.5832147937411,10.2418207681366,N,19.2796610169491,26.0593220338983,17.6906779661017,17.9025423728814,N,Y,N
245,245,245,131,20,76,90,25,43,91,12,1,489,363,213,2205,1132,0.188162544169611,246,2205,1642,1010,116,3,185,0,251,77,1642,894,99,270,1,184,0,136,58,7.06455542021924,0.182704019488429,11.2667478684531,0,15.2862362971985,4.68940316686967,16.4433617539586,61.510353227771,23.5079171741778,N,18.4049079754601,26.7893660531697,15.5419222903886,18.6094069529652,N,Y,N
246,246,246,179,26,136,128,33,40,125,26,2,695,297,248,2206,1088,0.227941176470588,247,2206,1585,1157,41,1,221,0,117,48,1585,1066,32,169,1,221,0,58,38,2.58675078864353,0.0630914826498423,13.9432176656151,0,7.38170347003155,3.02839116719243,10.6624605678233,72.9968454258675,13.2492113564669,N,18.4172661870504,25.7553956834532,19.568345323741,17.9856115107914,N,Y,N
247,247,247,301,43,213,216,57,89,206,34,9,1168,540,427,2207,1605,0.266043613707165,248,2207,2079,1628,118,4,160,1,121,47,2079,1552,109,164,3,159,1,52,39,5.67580567580568,0.192400192400192,7.6960076960077,0.0481000481000481,5.82010582010582,2.26070226070226,7.88840788840789,78.3068783068783,13.5642135642136,N,18.4931506849315,25.7705479452055,18.236301369863,17.6369863013699,N,Y,N
248,248,248,201,21,174,155,20,46,139,24,0,780,400,295,2208,1282,0.230109204368175,249,2208,2065,1583,61,1,357,0,26,37,2065,1505,58,108,1,354,0,8,31,2.95399515738499,0.0484261501210654,17.2881355932203,0,1.2590799031477,1.79176755447942,5.23002421307506,76.6585956416465,8.18401937046005,N,19.8717948717949,25.7692307692308,22.3076923076923,17.8205128205128,N,Y,N
249,249,249,195,24,130,147,35,59,142,25,2,759,377,284,2209,1328,0.213855421686747,250,2209,2018,1564,40,0,319,2,33,60,2018,1498,37,99,0,319,2,11,52,1.98216055500496,0,15.8077304261645,0.0991080277502478,1.63528245787909,2.97324083250743,4.90584737363726,77.5024777006938,6.88800792864222,N,19.3675889328063,25.6916996047431,17.1277997364954,18.7088274044796,N,Y,N
250,250,250,289,29,200,193,52,86,196,28,7,1080,484,391,2210,1455,0.26872852233677,251,2210,2442,1984,90,1,250,0,73,44,2442,1842,81,207,1,248,0,34,29,3.68550368550369,0.040950040950041,10.2375102375102,0,2.98935298935299,1.8018018018018,8.47665847665848,81.2448812448812,12.1621621621622,N,17.8703703703704,26.7592592592593,18.5185185185185,18.1481481481481,N,Y,N
251,251,251,186,19,128,116,23,43,113,18,2,648,412,265,2211,1041,0.254562920268972,252,2211,1315,1019,66,5,155,0,29,41,1315,949,64,109,1,152,0,12,28,5.01901140684411,0.380228136882129,11.787072243346,0,2.20532319391635,3.11787072243346,8.28897338403042,77.4904942965779,13.3079847908745,N,17.9012345679012,28.7037037037037,19.7530864197531,17.4382716049383,N,Y,N
252,252,252,198,26,149,123,32,48,133,26,4,739,397,284,2212,1200,0.236666666666667,253,2212,1646,1007,164,8,242,1,158,66,1646,903,138,299,5,242,0,29,30,9.96354799513973,0.486026731470231,14.7023086269745,0.0607533414337789,9.59902794653706,4.0097205346294,18.1652490886999,61.1786148238153,28.1287970838396,N,16.6441136671177,26.7929634641407,20.1623815967524,17.9972936400541,N,Y,N
253,253,253,165,25,125,117,21,56,113,23,3,648,400,262,2213,930,0.281720430107527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0555555555556,25.462962962963,19.2901234567901,17.4382716049383,,,
